sexo,edad,años_edc,pareja,estudiante_act,estrato,pc,internet,reside_padre,reside_madre,sin_rec_etnico
0,-1.0152515319967668,1.2509249458088096,0,0,-0.5405040169306936,1,1,1,1,1
0,-1.0897562165288803,0.28364655507420844,0,0,-0.5405040169306936,1,0,1,0,1
1,-0.41921405573985915,-0.19999264029309213,1,0,-1.5789725996892752,1,1,0,0,1
1,-0.7917374784004265,-0.19999264029309213,1,0,-0.5405040169306936,0,0,0,0,1
0,1.4434030575629775,0.28364655507420844,0,0,0.49796456582788795,1,1,0,0,1
1,0.7728608967739562,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,-1.0152515319967668,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,-1.0152515319967668,0.28364655507420844,0,0,-0.5405040169306936,1,1,1,1,1
0,1.1453843194345235,-1.892729824078644,0,0,-1.5789725996892752,0,1,0,0,1
0,0.10231873598493506,1.0091053481251593,0,0,-0.5405040169306936,1,1,1,1,1
0,0.7728608967739562,-0.6836318356603927,0,0,-0.5405040169306936,0,0,0,0,1
1,1.368898373030864,-0.19999264029309213,0,0,0.49796456582788795,1,0,0,0,1
0,-0.86624216293254,1.4927445434924598,0,0,1.5364331485864695,1,1,1,1,1
0,-0.49371874027197266,0.5254661527578587,0,0,0.49796456582788795,1,0,0,1,1
1,-0.7172327938683131,0.28364655507420844,1,0,0.49796456582788795,0,1,0,0,1
1,-1.164260901060994,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
1,-0.7917374784004265,0.5254661527578587,0,1,0.49796456582788795,1,1,0,0,1
1,-0.9407468474646534,-0.19999264029309213,1,0,-0.5405040169306936,0,0,0,0,1
1,-0.568223424804086,-0.925451433344043,1,0,0.49796456582788795,1,1,0,0,1
1,-0.04669063307929186,-0.19999264029309213,1,0,0.49796456582788795,0,0,0,0,1
1,-0.3447093712077457,-0.19999264029309213,1,0,0.49796456582788795,1,1,1,1,1
1,-1.3877749546573341,-0.19999264029309213,1,0,-1.5789725996892752,0,1,0,0,1
0,-0.49371874027197266,0.28364655507420844,1,0,-0.5405040169306936,1,1,0,0,1
1,-1.164260901060994,0.28364655507420844,0,0,-0.5405040169306936,0,1,0,1,1
0,-1.0152515319967668,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,0,1
1,-0.41921405573985915,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,-1.164260901060994,0.28364655507420844,0,0,-0.5405040169306936,1,1,0,0,1
0,0.17682342051704852,2.460022934227061,1,0,1.5364331485864695,1,1,1,0,1
1,0.251328105049162,-0.19999264029309213,1,0,-1.5789725996892752,0,1,0,0,1
0,-0.41921405573985915,-0.19999264029309213,1,1,-0.5405040169306936,1,1,0,0,1
1,0.251328105049162,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
0,1.219889003966637,1.0091053481251593,0,0,0.49796456582788795,1,1,0,0,1
1,-1.164260901060994,1.0091053481251593,0,0,0.49796456582788795,1,1,0,1,1
0,-1.164260901060994,0.767285750441509,0,0,0.49796456582788795,1,1,1,1,1
0,0.0278140514528216,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,0.40033747411338894,0.28364655507420844,0,0,-0.5405040169306936,1,0,0,0,1
0,-0.27020468667563224,-0.19999264029309213,1,0,0.49796456582788795,0,1,0,0,1
0,1.1453843194345235,-0.19999264029309213,0,0,0.49796456582788795,0,0,0,0,1
0,0.0278140514528216,-0.19999264029309213,1,0,-0.5405040169306936,0,0,0,0,1
1,-0.7172327938683131,1.0091053481251593,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.7917374784004265,0.5254661527578587,1,0,-0.5405040169306936,1,1,0,0,1
1,-0.41921405573985915,-0.19999264029309213,1,0,0.49796456582788795,0,1,0,0,1
0,1.0708796349024101,0.04182695739055815,1,0,-0.5405040169306936,1,1,0,0,1
0,0.10231873598493506,0.04182695739055815,0,0,-0.5405040169306936,0,1,0,1,1
0,0.251328105049162,-1.6509102263949937,0,0,0.49796456582788795,1,1,0,0,1
1,0.4748421586455024,1.0091053481251593,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.86624216293254,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
0,1.368898373030864,-2.860008214813245,1,0,-0.5405040169306936,0,0,0,0,1
0,-1.0152515319967668,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,0.40033747411338894,0.28364655507420844,0,0,0.49796456582788795,1,1,0,0,1
0,1.0708796349024101,-1.6509102263949937,1,0,-0.5405040169306936,1,1,0,0,1
0,0.9963749503702967,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,0,1
0,-1.3132702701252208,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
0,2.337459271948339,-1.6509102263949937,0,0,-0.5405040169306936,0,0,0,0,1
0,-0.7917374784004265,1.0091053481251593,0,0,-0.5405040169306936,0,1,0,0,1
1,-0.7917374784004265,1.0091053481251593,0,0,0.49796456582788795,1,1,1,1,1
1,-0.86624216293254,-1.4090906287113436,1,0,-1.5789725996892752,1,1,0,0,1
0,1.5924124266272044,-2.1345494217622942,0,0,-0.5405040169306936,0,0,0,0,1
0,0.40033747411338894,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.9407468474646534,1.0091053481251593,1,0,0.49796456582788795,0,1,0,0,1
0,-0.1957000021435188,1.9763837388597605,0,0,1.5364331485864695,1,1,0,0,1
0,-1.4622796391894477,-0.19999264029309213,0,0,-0.5405040169306936,0,1,0,0,1
1,0.6238515277097293,-1.6509102263949937,1,0,-0.5405040169306936,1,1,0,0,1
1,0.9218702658381831,-0.19999264029309213,0,0,0.49796456582788795,0,0,0,0,1
1,1.4434030575629775,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
0,-1.4622796391894477,-0.19999264029309213,0,0,0.49796456582788795,0,1,0,1,1
1,0.8473655813060696,1.0091053481251593,0,0,1.5364331485864695,1,1,1,1,1
0,-0.86624216293254,1.4927445434924598,1,1,0.49796456582788795,1,1,0,0,1
0,0.7728608967739562,0.28364655507420844,0,0,-0.5405040169306936,1,1,0,0,1
1,2.9334967482052465,-1.6509102263949937,0,0,-0.5405040169306936,0,1,0,0,1
0,-0.49371874027197266,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
1,1.219889003966637,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
1,1.8159264802235446,1.4927445434924598,1,0,0.49796456582788795,1,1,0,0,1
1,-0.1957000021435188,1.0091053481251593,1,0,-0.5405040169306936,1,1,0,0,1
1,2.1884499028841122,-2.618188617129595,0,0,-0.5405040169306936,1,1,0,0,1
0,-1.536784323721561,0.28364655507420844,0,1,-0.5405040169306936,1,1,1,1,1
1,0.5493468431776158,1.2509249458088096,1,0,0.49796456582788795,0,1,0,0,1
1,0.6238515277097293,0.5254661527578587,1,0,0.49796456582788795,0,0,0,0,1
1,0.0278140514528216,0.04182695739055815,1,0,-0.5405040169306936,1,0,0,1,1
1,0.9963749503702967,-0.925451433344043,1,0,-1.5789725996892752,1,1,0,0,1
1,0.4748421586455024,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,-1.0152515319967668,1.0091053481251593,0,1,0.49796456582788795,0,1,0,1,1
1,-0.12119531761140533,0.28364655507420844,1,0,-1.5789725996892752,1,1,0,1,1
0,-0.3447093712077457,1.0091053481251593,1,0,0.49796456582788795,1,1,0,1,1
0,-0.12119531761140533,-0.19999264029309213,1,0,-1.5789725996892752,0,0,0,0,1
0,0.9218702658381831,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
0,-0.3447093712077457,0.767285750441509,1,0,-0.5405040169306936,1,1,0,0,1
0,0.17682342051704852,0.5254661527578587,0,0,0.49796456582788795,0,1,0,0,1
1,-0.7917374784004265,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,-0.12119531761140533,1.2509249458088096,0,0,1.5364331485864695,1,1,0,0,1
1,-0.27020468667563224,-0.19999264029309213,0,0,0.49796456582788795,1,1,1,1,1
1,-0.27020468667563224,0.5254661527578587,0,0,0.49796456582788795,0,1,1,1,1
0,1.4434030575629775,-0.19999264029309213,0,0,-0.5405040169306936,0,1,0,0,1
1,-1.0152515319967668,-0.19999264029309213,0,0,-0.5405040169306936,0,1,0,0,1
0,-1.0897562165288803,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,0,1
1,-1.0897562165288803,-0.19999264029309213,0,0,-0.5405040169306936,1,1,1,1,1
1,-0.27020468667563224,1.0091053481251593,0,0,0.49796456582788795,1,1,0,1,1
1,-0.49371874027197266,0.5254661527578587,0,0,-0.5405040169306936,1,0,0,0,1
0,-1.2387655855931072,-0.19999264029309213,0,0,-1.5789725996892752,0,1,0,1,1
1,-0.9407468474646534,1.7345641411761101,0,1,-0.5405040169306936,1,1,0,1,1
0,0.17682342051704852,1.0091053481251593,1,1,1.5364331485864695,1,1,0,0,1
0,0.40033747411338894,-1.6509102263949937,1,0,-1.5789725996892752,0,0,0,0,1
1,-0.1957000021435188,-1.892729824078644,1,0,-0.5405040169306936,0,1,0,0,1
1,-0.86624216293254,-0.19999264029309213,1,0,0.49796456582788795,0,1,0,0,1
0,-0.7172327938683131,0.5254661527578587,1,0,-0.5405040169306936,0,1,0,0,1
0,-0.41921405573985915,-0.4418122379767424,0,0,-0.5405040169306936,0,0,0,0,1
0,1.2943936884987504,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
1,0.40033747411338894,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,2.858992063673133,-1.892729824078644,0,0,-0.5405040169306936,1,1,0,0,1
1,0.17682342051704852,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,0.7728608967739562,-0.19999264029309213,1,0,-1.5789725996892752,0,0,0,1,1
1,-1.0897562165288803,-0.925451433344043,0,0,0.49796456582788795,0,0,0,1,1
1,1.0708796349024101,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
1,0.32583278958127543,0.28364655507420844,1,0,-0.5405040169306936,1,1,0,0,1
0,0.40033747411338894,1.0091053481251593,0,0,0.49796456582788795,1,1,0,0,1
0,1.219889003966637,-0.925451433344043,0,0,3.6133703141036326,1,1,0,0,1
1,-0.568223424804086,1.7345641411761101,1,0,0.49796456582788795,1,1,0,0,1
0,1.8904311647556582,1.0091053481251593,0,0,1.5364331485864695,1,1,0,0,1
1,0.9963749503702967,0.28364655507420844,0,0,0.49796456582788795,1,1,1,0,1
1,-0.86624216293254,0.767285750441509,0,1,0.49796456582788795,1,1,0,0,1
1,0.0278140514528216,0.767285750441509,1,0,-0.5405040169306936,1,1,0,0,1
0,0.0278140514528216,1.4927445434924598,1,0,-0.5405040169306936,1,1,0,0,1
1,1.6669171111593177,-2.376369019445945,1,0,-1.5789725996892752,1,1,0,0,1
1,-0.6427281093361996,0.28364655507420844,1,0,-1.5789725996892752,1,1,0,0,1
0,-0.04669063307929186,0.5254661527578587,0,0,1.5364331485864695,0,0,0,0,1
0,-0.86624216293254,0.28364655507420844,0,0,-1.5789725996892752,0,0,0,0,1
0,1.0708796349024101,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,0,1
1,-0.568223424804086,-1.6509102263949937,1,0,-1.5789725996892752,0,0,0,0,0
1,-0.1957000021435188,1.0091053481251593,0,0,0.49796456582788795,0,1,1,1,1
0,0.32583278958127543,0.767285750441509,0,1,0.49796456582788795,1,1,0,0,1
1,0.40033747411338894,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,-0.6427281093361996,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
0,-0.6427281093361996,0.28364655507420844,0,0,-1.5789725996892752,0,0,1,1,1
1,1.0708796349024101,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
1,0.6238515277097293,-0.19999264029309213,1,0,-1.5789725996892752,1,1,0,0,1
1,-0.86624216293254,0.28364655507420844,0,0,-0.5405040169306936,1,1,1,1,1
0,-0.1957000021435188,1.0091053481251593,0,0,0.49796456582788795,1,1,0,1,1
0,-1.4622796391894477,-0.19999264029309213,0,0,-0.5405040169306936,1,1,1,0,1
1,-1.164260901060994,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
0,-0.7172327938683131,0.5254661527578587,0,0,-0.5405040169306936,1,1,0,0,1
0,0.9218702658381831,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
1,-0.41921405573985915,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
0,-0.9407468474646534,0.28364655507420844,0,0,-0.5405040169306936,1,1,0,1,1
0,-0.7917374784004265,-0.19999264029309213,0,1,-0.5405040169306936,1,1,1,1,1
1,-0.49371874027197266,0.767285750441509,0,0,0.49796456582788795,1,1,0,0,1
1,-0.7172327938683131,1.0091053481251593,0,0,0.49796456582788795,1,1,0,0,1
1,0.6983562122418427,-2.1345494217622942,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.568223424804086,1.4927445434924598,0,0,-0.5405040169306936,0,1,0,1,1
1,0.8473655813060696,-1.6509102263949937,1,0,-1.5789725996892752,1,1,0,0,1
1,2.337459271948339,-2.376369019445945,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.7917374784004265,0.5254661527578587,0,0,-0.5405040169306936,1,1,0,1,1
1,1.2943936884987504,-2.1345494217622942,0,0,-0.5405040169306936,0,0,1,1,1
1,0.40033747411338894,1.7345641411761101,1,1,0.49796456582788795,1,1,0,0,1
0,1.219889003966637,-1.6509102263949937,0,0,-1.5789725996892752,0,0,0,0,1
1,1.5924124266272044,1.4927445434924598,0,0,0.49796456582788795,1,1,0,0,1
1,0.17682342051704852,0.28364655507420844,1,0,-0.5405040169306936,1,1,1,1,1
0,-0.49371874027197266,1.0091053481251593,0,0,-0.5405040169306936,1,1,0,0,1
0,-0.04669063307929186,-1.6509102263949937,1,0,-1.5789725996892752,1,1,0,0,1
1,-1.3132702701252208,0.5254661527578587,0,0,-0.5405040169306936,1,1,0,1,1
1,1.5179077420950908,-1.6509102263949937,1,0,-0.5405040169306936,0,0,0,0,1
1,1.5179077420950908,-0.19999264029309213,1,0,0.49796456582788795,0,1,0,0,1
1,0.7728608967739562,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
1,-0.3447093712077457,0.28364655507420844,1,0,0.49796456582788795,0,0,0,0,1
0,1.5179077420950908,-0.19999264029309213,0,0,0.49796456582788795,0,1,0,0,1
0,-0.27020468667563224,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,1,1
0,-1.2387655855931072,0.28364655507420844,0,0,3.6133703141036326,1,1,0,0,1
1,0.40033747411338894,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,-1.3877749546573341,-0.19999264029309213,1,0,0.49796456582788795,0,0,0,1,1
0,-1.3132702701252208,-0.925451433344043,1,0,-0.5405040169306936,0,0,0,0,1
0,-1.4622796391894477,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,1,1
1,-0.9407468474646534,0.28364655507420844,0,0,-0.5405040169306936,1,0,0,0,1
0,0.6983562122418427,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
0,1.219889003966637,1.0091053481251593,1,0,1.5364331485864695,1,1,0,0,1
0,0.4748421586455024,1.0091053481251593,0,0,0.49796456582788795,1,1,0,0,1
1,-1.6112890082536746,-0.6836318356603927,0,0,-0.5405040169306936,0,1,0,0,1
1,-1.164260901060994,1.0091053481251593,0,0,0.49796456582788795,1,1,0,1,1
1,-0.7917374784004265,0.5254661527578587,0,0,0.49796456582788795,0,1,0,0,1
1,-0.568223424804086,-0.6836318356603927,1,0,0.49796456582788795,0,1,0,0,1
0,0.8473655813060696,1.0091053481251593,1,0,2.5749017313450513,1,1,0,0,1
0,0.251328105049162,-1.1672710310276933,1,0,-0.5405040169306936,0,1,0,0,1
0,0.5493468431776158,-1.6509102263949937,1,0,0.49796456582788795,0,1,0,0,1
1,-0.6427281093361996,-0.6836318356603927,1,0,-0.5405040169306936,0,1,0,0,0
1,-1.2387655855931072,-0.19999264029309213,0,0,-1.5789725996892752,0,1,1,1,1
1,0.9963749503702967,0.5254661527578587,0,0,0.49796456582788795,0,1,0,0,1
1,0.8473655813060696,-0.19999264029309213,0,0,0.49796456582788795,0,1,0,0,1
0,-1.0897562165288803,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
1,-0.9407468474646534,-0.19999264029309213,1,0,-1.5789725996892752,0,0,0,0,1
0,0.32583278958127543,-0.19999264029309213,0,0,-0.5405040169306936,1,1,1,1,1
1,1.6669171111593177,-1.6509102263949937,0,0,-0.5405040169306936,1,1,0,0,1
0,-1.3132702701252208,0.28364655507420844,1,0,-1.5789725996892752,0,0,0,0,1
1,0.17682342051704852,-1.6509102263949937,1,0,0.49796456582788795,0,1,0,0,1
0,1.4434030575629775,2.701842531910711,1,0,3.6133703141036326,1,1,0,0,1
1,0.6238515277097293,-0.19999264029309213,0,0,-1.5789725996892752,0,1,0,0,0
1,-0.86624216293254,1.0091053481251593,1,1,0.49796456582788795,1,1,0,1,1
1,-0.27020468667563224,-0.19999264029309213,0,0,-0.5405040169306936,0,1,0,0,1
1,0.251328105049162,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,0,1
0,0.6238515277097293,1.0091053481251593,1,0,1.5364331485864695,1,1,0,0,1
1,0.6238515277097293,1.7345641411761101,0,0,-1.5789725996892752,1,1,0,0,1
0,0.32583278958127543,0.28364655507420844,1,0,0.49796456582788795,1,1,0,1,1
0,-0.41921405573985915,1.2509249458088096,0,0,0.49796456582788795,1,1,0,0,1
1,1.0708796349024101,-0.19999264029309213,0,0,0.49796456582788795,0,0,0,0,1
0,0.17682342051704852,-0.19999264029309213,0,0,-1.5789725996892752,0,0,0,0,1
0,-0.7172327938683131,-0.6836318356603927,1,0,0.49796456582788795,0,0,0,0,1
1,0.4748421586455024,1.2509249458088096,0,0,0.49796456582788795,1,1,0,1,1
0,-0.568223424804086,-1.1672710310276933,1,0,-0.5405040169306936,0,1,0,1,1
0,0.0278140514528216,-0.925451433344043,1,0,-0.5405040169306936,1,1,0,0,1
0,0.6238515277097293,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,0.9963749503702967,-0.19999264029309213,0,0,-0.5405040169306936,0,1,0,0,1
0,-0.49371874027197266,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
1,-1.2387655855931072,0.767285750441509,0,1,1.5364331485864695,1,1,0,1,1
0,-1.164260901060994,-0.19999264029309213,1,0,-1.5789725996892752,0,1,0,0,1
0,0.10231873598493506,1.7345641411761101,0,1,1.5364331485864695,1,1,0,0,1
0,-1.0897562165288803,0.28364655507420844,0,0,0.49796456582788795,1,1,1,1,1
0,0.9963749503702967,-0.6836318356603927,1,0,0.49796456582788795,1,1,0,0,1
1,-0.9407468474646534,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
1,-1.3877749546573341,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,1,1
1,0.40033747411338894,-0.19999264029309213,1,0,-0.5405040169306936,1,0,0,0,1
1,0.7728608967739562,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
1,-0.9407468474646534,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
1,0.9218702658381831,-0.6836318356603927,1,0,-0.5405040169306936,1,1,0,0,1
0,0.10231873598493506,0.28364655507420844,0,0,0.49796456582788795,1,1,1,1,1
0,1.5179077420950908,1.4927445434924598,0,0,3.6133703141036326,1,1,0,0,1
1,1.8904311647556582,-1.892729824078644,1,0,0.49796456582788795,0,0,0,0,1
1,-0.49371874027197266,1.0091053481251593,0,0,-0.5405040169306936,1,1,1,1,1
1,1.368898373030864,-0.19999264029309213,1,0,0.49796456582788795,0,1,0,0,1
0,-1.0152515319967668,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,1,1
0,1.9649358492877715,1.4927445434924598,0,0,1.5364331485864695,1,1,0,0,1
1,1.5924124266272044,0.5254661527578587,1,0,0.49796456582788795,1,1,0,0,1
1,-1.2387655855931072,-1.4090906287113436,0,0,-1.5789725996892752,0,0,0,1,1
1,0.17682342051704852,1.4927445434924598,1,0,0.49796456582788795,1,1,0,0,1
0,-1.3132702701252208,1.0091053481251593,0,0,-0.5405040169306936,1,1,1,1,1
0,0.10231873598493506,1.4927445434924598,0,0,0.49796456582788795,1,1,0,0,1
0,0.9218702658381831,-1.892729824078644,1,0,-0.5405040169306936,1,1,0,0,1
0,-1.3877749546573341,0.28364655507420844,1,0,-1.5789725996892752,1,1,0,1,1
0,-1.3877749546573341,-0.4418122379767424,1,0,-1.5789725996892752,0,1,0,0,1
1,-1.3877749546573341,-0.19999264029309213,0,0,-0.5405040169306936,0,1,1,1,1
0,-0.568223424804086,-0.19999264029309213,1,0,-0.5405040169306936,0,0,0,0,1
1,0.6983562122418427,1.0091053481251593,1,0,1.5364331485864695,1,1,0,0,1
1,-0.6427281093361996,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
0,-1.0152515319967668,1.0091053481251593,0,0,0.49796456582788795,1,1,0,0,1
0,0.0278140514528216,-1.6509102263949937,1,0,0.49796456582788795,1,0,0,0,1
1,-1.536784323721561,-0.19999264029309213,0,1,-0.5405040169306936,0,1,0,1,1
1,-0.27020468667563224,-1.6509102263949937,0,0,-1.5789725996892752,0,1,0,0,1
1,2.039440533819885,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.27020468667563224,0.28364655507420844,0,0,0.49796456582788795,0,1,0,0,1
1,-1.0897562165288803,1.0091053481251593,0,0,0.49796456582788795,1,1,0,1,1
1,0.251328105049162,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.49371874027197266,-0.19999264029309213,1,0,-1.5789725996892752,0,1,0,1,1
0,1.6669171111593177,2.460022934227061,1,0,2.5749017313450513,1,1,0,0,1
0,0.40033747411338894,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
1,0.5493468431776158,-0.925451433344043,1,0,-0.5405040169306936,0,1,1,1,1
1,0.5493468431776158,-0.19999264029309213,0,0,0.49796456582788795,0,1,0,1,1
1,0.10231873598493506,0.28364655507420844,0,1,-0.5405040169306936,1,1,0,1,1
1,-0.49371874027197266,1.4927445434924598,0,0,-0.5405040169306936,1,1,1,1,1
1,-0.27020468667563224,1.9763837388597605,1,0,1.5364331485864695,1,1,0,0,1
1,0.7728608967739562,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
1,-0.04669063307929186,-1.4090906287113436,0,0,-0.5405040169306936,0,0,0,0,1
1,0.0278140514528216,-1.1672710310276933,1,0,-0.5405040169306936,0,1,0,0,1
1,-1.0897562165288803,1.0091053481251593,0,0,0.49796456582788795,1,1,0,1,1
1,-1.6112890082536746,-0.19999264029309213,0,0,-0.5405040169306936,0,1,1,0,1
1,-0.27020468667563224,0.28364655507420844,1,0,-0.5405040169306936,1,1,0,0,1
1,0.10231873598493506,1.0091053481251593,1,0,1.5364331485864695,1,1,0,0,1
1,0.10231873598493506,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
0,-1.536784323721561,-0.19999264029309213,0,0,0.49796456582788795,1,1,1,1,1
0,-0.7917374784004265,-0.19999264029309213,1,0,-1.5789725996892752,0,0,0,0,1
0,-1.2387655855931072,1.0091053481251593,0,0,-0.5405040169306936,1,1,1,0,1
1,1.368898373030864,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
0,-0.49371874027197266,-0.4418122379767424,0,0,-0.5405040169306936,0,0,1,1,1
0,1.8904311647556582,-2.1345494217622942,0,0,0.49796456582788795,1,1,0,0,1
1,-1.0897562165288803,0.04182695739055815,1,0,0.49796456582788795,0,1,0,0,1
0,-1.0152515319967668,-0.19999264029309213,1,0,0.49796456582788795,0,1,0,0,1
0,-0.7172327938683131,-0.19999264029309213,1,0,-1.5789725996892752,0,0,0,0,1
1,1.6669171111593177,1.0091053481251593,1,0,0.49796456582788795,0,0,0,0,1
0,0.251328105049162,0.28364655507420844,1,0,-0.5405040169306936,1,1,1,1,1
1,-1.164260901060994,-0.19999264029309213,0,0,-0.5405040169306936,0,1,0,1,1
0,1.9649358492877715,-2.860008214813245,1,0,-1.5789725996892752,0,0,0,0,1
1,1.4434030575629775,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
1,-0.27020468667563224,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
1,-0.3447093712077457,1.2509249458088096,1,0,-1.5789725996892752,1,1,0,0,1
0,-0.6427281093361996,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,0,1
0,-0.6427281093361996,1.2509249458088096,0,0,0.49796456582788795,0,1,0,0,1
0,-0.41921405573985915,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
1,-0.6427281093361996,-0.19999264029309213,1,0,0.49796456582788795,0,0,0,0,1
1,2.1139452183519984,-2.376369019445945,1,0,-0.5405040169306936,1,1,0,0,1
